run,elapsed,latency,dblatency,ttype,rbk,dskipped,error
6,191802,34,34,PAYMENT,0,0,0
6,191806,81,81,PAYMENT,0,0,0
6,191815,651,651,NEW_ORDER,0,0,0
6,191822,35,35,PAYMENT,0,0,0
6,191831,470,470,NEW_ORDER,0,0,0
6,191841,261,261,PAYMENT,0,0,0
6,191865,59,59,PAYMENT,0,0,0
6,191867,405,405,PAYMENT,0,0,0
6,191871,283,283,NEW_ORDER,0,0,0
6,191900,703,703,PAYMENT,0,0,0
6,191912,1352,1352,NEW_ORDER,0,0,0
6,191933,66,66,PAYMENT,0,0,0
6,191980,360,360,NEW_ORDER,0,0,0
6,191992,231,231,PAYMENT,0,0,0
6,192015,673,673,NEW_ORDER,0,0,0
6,192029,873,873,NEW_ORDER,0,0,0
6,192030,0,0,DELIVERY,0,0,0
6,192037,381,381,NEW_ORDER,0,0,0
6,192083,261,261,PAYMENT,0,0,0
6,192091,3425,3425,DELIVERY_BG,0,0,0
6,192115,1970,1970,DELIVERY_BG,0,0,0
6,192122,2339,2339,DELIVERY_BG,0,0,0
6,192129,298,298,PAYMENT,0,0,0
6,192142,105,105,PAYMENT,0,0,0
6,192164,615,615,NEW_ORDER,0,0,0
6,192299,458,458,NEW_ORDER,0,0,0
6,192319,386,386,PAYMENT,0,0,0
6,192331,738,738,NEW_ORDER,0,0,0
6,192341,622,622,NEW_ORDER,0,0,0
6,192375,993,993,NEW_ORDER,0,0,0
6,192387,258,258,PAYMENT,0,0,0
6,192398,583,583,NEW_ORDER,0,0,0
6,192452,756,756,NEW_ORDER,0,0,0
6,192475,673,673,NEW_ORDER,0,0,0
6,192479,180,180,PAYMENT,0,0,0
6,192481,83,83,PAYMENT,0,0,0
6,192488,2272,2272,DELIVERY_BG,0,0,0
6,192490,1140,1140,ORDER_STATUS,0,0,0
6,192502,127,127,PAYMENT,0,0,0
6,192502,510,510,NEW_ORDER,0,0,0
6,192503,3896,3896,STOCK_LEVEL,0,0,0
6,192531,1786,1786,NEW_ORDER,0,0,0
6,192538,522,522,NEW_ORDER,0,0,0
6,192538,2245,2245,STOCK_LEVEL,0,0,0
6,192542,222,222,PAYMENT,0,0,0
6,192556,904,904,NEW_ORDER,0,0,0
6,192570,669,669,STOCK_LEVEL,0,0,0
6,192578,2950,2950,STOCK_LEVEL,0,0,0
6,192608,52,52,PAYMENT,0,0,0
6,192623,2982,2982,STOCK_LEVEL,0,0,0
6,192624,2080,2080,STOCK_LEVEL,0,0,0
6,192624,1586,1586,STOCK_LEVEL,0,0,0
6,192626,124,124,NEW_ORDER,0,0,0
6,192635,1418,1418,STOCK_LEVEL,0,0,0
6,192638,658,658,ORDER_STATUS,0,0,0
6,192649,4091,4091,STOCK_LEVEL,0,0,0
6,192656,18,18,ORDER_STATUS,0,0,0
6,192660,3838,3838,STOCK_LEVEL,0,0,0
6,192667,2141,2141,STOCK_LEVEL,0,0,0
6,192669,3442,3442,DELIVERY_BG,0,0,0
6,192671,140,140,PAYMENT,0,0,0
6,192673,135,135,NEW_ORDER,0,0,0
6,192676,4209,4209,DELIVERY_BG,0,0,0
6,192676,174,174,PAYMENT,0,0,0
6,192676,1626,1626,NEW_ORDER,0,0,0
6,192676,195,195,NEW_ORDER,0,0,0
6,192677,594,594,PAYMENT,0,0,0
6,192677,812,812,NEW_ORDER,0,0,0
6,192677,586,586,NEW_ORDER,0,0,0
6,192677,198,198,PAYMENT,0,0,0
6,192684,353,353,NEW_ORDER,0,0,0
6,192688,110,110,NEW_ORDER,0,0,0
6,192692,924,924,ORDER_STATUS,0,0,0
6,192694,124,124,NEW_ORDER,0,0,0
6,192701,66,66,PAYMENT,0,0,0
6,192711,547,547,NEW_ORDER,0,0,0
6,192712,36,36,PAYMENT,0,0,0
6,192717,68,68,PAYMENT,0,0,0
6,192717,0,0,DELIVERY,0,0,0
6,192728,605,605,NEW_ORDER,0,0,0
6,192729,28,28,PAYMENT,0,0,0
6,192733,392,392,NEW_ORDER,0,0,0
6,192735,62,62,PAYMENT,0,0,0
6,192740,48,48,PAYMENT,0,0,0
6,192740,56,56,NEW_ORDER,0,0,0
6,192764,261,261,NEW_ORDER,0,0,0
6,192764,88,88,PAYMENT,0,0,0
6,192764,29,29,PAYMENT,0,0,0
6,192764,289,289,NEW_ORDER,0,0,0
6,192769,227,227,NEW_ORDER,0,0,0
6,192770,383,383,NEW_ORDER,0,0,0
6,192781,11,11,STOCK_LEVEL,0,0,0
6,192784,2,2,STOCK_LEVEL,0,0,0
6,192810,1040,1040,ORDER_STATUS,0,0,0
6,192819,196,196,PAYMENT,0,0,0
6,192819,150,150,PAYMENT,0,0,0
6,192831,62,62,NEW_ORDER,0,0,0
6,192844,236,236,NEW_ORDER,0,0,0
6,192850,226,226,PAYMENT,0,0,0
6,192850,121,121,NEW_ORDER,0,0,0
6,192851,32,32,PAYMENT,0,0,0
6,192852,400,400,PAYMENT,0,0,0
6,192856,318,318,PAYMENT,0,0,0
6,192856,180,180,PAYMENT,0,0,0
6,192858,130,130,PAYMENT,0,0,0
6,192859,40,40,PAYMENT,0,0,0
6,192862,202,202,STOCK_LEVEL,0,0,0
6,192862,1734,1734,STOCK_LEVEL,0,0,0
6,192863,1847,1847,STOCK_LEVEL,0,0,0
6,192863,0,0,DELIVERY,0,0,0
6,192865,188,188,NEW_ORDER,0,0,0
6,192869,213,213,PAYMENT,0,0,0
6,192879,391,391,NEW_ORDER,0,0,0
6,192889,125,125,NEW_ORDER,0,0,0
6,192896,184,184,NEW_ORDER,0,0,0
6,192904,280,280,NEW_ORDER,0,0,0
6,192905,172,172,NEW_ORDER,0,0,0
6,192918,803,803,PAYMENT,0,0,0
6,192925,74,74,PAYMENT,0,0,0
6,192933,193,193,NEW_ORDER,0,0,0
6,192933,74,74,PAYMENT,0,0,0
6,192944,1252,1252,NEW_ORDER,0,0,0
6,192946,136,136,NEW_ORDER,0,0,0
6,192946,2489,2489,DELIVERY_BG,0,0,0
6,192962,178,178,NEW_ORDER,0,0,0
6,192972,261,261,PAYMENT,0,0,0
6,192975,235,235,NEW_ORDER,0,0,0
6,192976,51,51,PAYMENT,0,0,0
6,192984,317,317,NEW_ORDER,0,0,0
6,192985,297,297,NEW_ORDER,0,0,0
6,193017,167,167,PAYMENT,0,0,0
6,193020,394,394,PAYMENT,0,0,0
6,193021,142,142,PAYMENT,0,0,0
6,193022,532,532,NEW_ORDER,0,0,0
6,193025,175,175,PAYMENT,0,0,0
6,193049,372,372,PAYMENT,0,0,0
6,193088,144,144,PAYMENT,0,0,0
6,193091,105,105,PAYMENT,0,0,0
6,193093,109,109,PAYMENT,0,0,0
6,193093,117,117,PAYMENT,0,0,0
6,193106,429,429,PAYMENT,0,0,0
6,193113,251,251,PAYMENT,0,0,0
6,193118,447,447,NEW_ORDER,0,0,0
6,193122,233,233,PAYMENT,0,0,0
6,193146,200,200,PAYMENT,0,0,0
6,193147,383,383,NEW_ORDER,0,0,0
6,193151,320,320,NEW_ORDER,0,0,0
6,193160,185,185,PAYMENT,0,0,0
6,193165,77,77,PAYMENT,0,0,0
6,193171,309,309,NEW_ORDER,0,0,0
6,193181,329,329,NEW_ORDER,0,0,0
6,193187,1523,1523,NEW_ORDER,0,0,0
6,193196,178,178,PAYMENT,0,0,0
6,193224,199,199,PAYMENT,0,0,0
6,193224,73,73,PAYMENT,0,0,0
6,193236,542,542,NEW_ORDER,0,0,0
6,193239,475,475,NEW_ORDER,0,0,0
6,193256,398,398,NEW_ORDER,0,0,0
6,193282,136,136,PAYMENT,0,0,0
6,193291,199,199,PAYMENT,0,0,0
6,193293,273,273,PAYMENT,0,0,0
6,193298,534,534,PAYMENT,0,0,0
6,193313,457,457,NEW_ORDER,0,0,0
6,193330,397,397,NEW_ORDER,0,0,0
6,193341,395,395,NEW_ORDER,0,0,0
6,193348,66,66,PAYMENT,0,0,0
6,193369,525,525,NEW_ORDER,0,0,0
6,193371,132,132,PAYMENT,0,0,0
6,193389,456,456,NEW_ORDER,0,0,0
6,193399,722,722,NEW_ORDER,0,0,0
6,193416,294,294,PAYMENT,0,0,0
6,193452,63,63,PAYMENT,0,0,0
6,193453,160,160,PAYMENT,0,0,0
6,193460,295,295,PAYMENT,0,0,0
6,193463,92,92,PAYMENT,0,0,0
6,193475,251,251,PAYMENT,0,0,0
6,193485,379,379,NEW_ORDER,0,0,0
6,193485,367,367,NEW_ORDER,0,0,0
6,193489,584,584,NEW_ORDER,0,0,0
6,193502,133,133,PAYMENT,0,0,0
6,193517,226,226,PAYMENT,0,0,0
6,193520,655,655,NEW_ORDER,0,0,0
6,193527,52,52,PAYMENT,0,0,0
6,193535,375,375,NEW_ORDER,0,0,0
6,193554,658,658,NEW_ORDER,0,0,0
6,193561,325,325,PAYMENT,0,0,0
6,193563,470,470,NEW_ORDER,0,0,0
6,193565,80,80,PAYMENT,0,0,0
6,193566,49,49,PAYMENT,0,0,0
6,193574,656,656,NEW_ORDER,0,0,0
6,193594,413,413,NEW_ORDER,0,0,0
6,193596,197,197,PAYMENT,0,0,0
6,193601,138,138,PAYMENT,0,0,0
6,193603,699,699,NEW_ORDER,0,0,0
6,193607,53,53,PAYMENT,0,0,0
6,193608,12,12,PAYMENT,0,0,0
6,193611,1740,1740,STOCK_LEVEL,0,0,0
6,193613,160,160,PAYMENT,0,0,0
6,193616,96,96,PAYMENT,0,0,0
6,193625,18,18,PAYMENT,0,0,0
6,193625,478,478,PAYMENT,0,0,0
6,193626,654,654,NEW_ORDER,0,0,0
6,193628,1716,1716,NEW_ORDER,1,0,0
6,193630,17,17,PAYMENT,0,0,0
6,193631,582,582,PAYMENT,0,0,0
6,193660,698,698,NEW_ORDER,0,0,0
6,193677,74,74,PAYMENT,0,0,0
6,193679,78,78,PAYMENT,0,0,0
6,193698,442,442,NEW_ORDER,0,0,0
6,193699,73,73,PAYMENT,0,0,0
6,193705,1028,1028,NEW_ORDER,0,0,0
6,193705,0,0,DELIVERY,0,0,0
6,193721,110,110,PAYMENT,0,0,0
6,193731,71,71,PAYMENT,0,0,0
6,193736,643,643,NEW_ORDER,0,0,0
6,193746,550,550,NEW_ORDER,0,0,0
6,193746,890,890,NEW_ORDER,0,0,0
6,193769,70,70,PAYMENT,0,0,0
6,193792,461,461,NEW_ORDER,0,0,0
6,193841,819,819,ORDER_STATUS,0,0,0
6,193854,108,108,PAYMENT,0,0,0
6,193855,247,247,PAYMENT,0,0,0
6,193877,461,461,NEW_ORDER,0,0,0
6,193879,110,110,PAYMENT,0,0,0
6,193885,320,320,NEW_ORDER,0,0,0
6,193891,325,325,NEW_ORDER,0,0,0
6,193891,12,12,PAYMENT,0,0,0
6,193891,6,6,PAYMENT,0,0,0
6,193901,24,24,PAYMENT,0,0,0
6,193901,222,222,PAYMENT,0,0,0
6,193901,0,0,DELIVERY,0,0,0
6,193905,280,280,PAYMENT,0,0,0
6,193905,277,277,NEW_ORDER,0,0,0
6,193905,734,734,NEW_ORDER,0,0,0
6,193908,683,683,ORDER_STATUS,0,0,0
6,193914,6,6,PAYMENT,0,0,0
6,193920,468,468,ORDER_STATUS,0,0,0
6,193921,900,900,ORDER_STATUS,0,0,0
6,193929,427,427,NEW_ORDER,0,0,0
6,193933,820,820,NEW_ORDER,0,0,0
6,193934,445,445,ORDER_STATUS,0,0,0
6,193938,453,453,NEW_ORDER,0,0,0
6,193946,45,45,PAYMENT,0,0,0
6,193959,343,343,NEW_ORDER,0,0,0
6,193963,42,42,PAYMENT,0,0,0
6,193963,265,265,NEW_ORDER,0,0,0
6,193988,267,267,NEW_ORDER,0,0,0
6,194021,107,107,ORDER_STATUS,0,0,0
6,194022,2462,2462,DELIVERY_BG,0,0,0
6,194027,433,433,NEW_ORDER,0,0,0
6,194033,402,402,NEW_ORDER,0,0,0
6,194055,494,494,PAYMENT,0,0,0
6,194056,201,201,PAYMENT,0,0,0
6,194056,708,708,NEW_ORDER,0,0,0
6,194060,873,873,ORDER_STATUS,0,0,0
6,194066,10,10,PAYMENT,0,0,0
6,194066,389,389,PAYMENT,0,0,0
6,194097,799,799,NEW_ORDER,0,0,0
6,194116,211,211,PAYMENT,0,0,0
6,194118,1401,1400,DELIVERY_BG,0,0,0
6,194120,328,328,NEW_ORDER,0,0,0
6,194120,54,54,PAYMENT,0,0,0
6,194120,557,557,PAYMENT,0,0,0
6,194128,815,815,PAYMENT,0,0,0
6,194156,420,420,NEW_ORDER,0,0,0
6,194161,536,536,NEW_ORDER,0,0,0
6,194178,604,604,NEW_ORDER,0,0,0
6,194201,741,741,ORDER_STATUS,0,0,0
6,194237,396,396,PAYMENT,0,0,0
6,194251,191,191,PAYMENT,0,0,0
6,194251,131,131,PAYMENT,0,0,0
6,194252,361,361,NEW_ORDER,0,0,0
6,194295,94,94,PAYMENT,0,0,0
6,194330,152,152,PAYMENT,0,0,0
6,194331,215,215,PAYMENT,0,0,0
6,194341,89,89,PAYMENT,0,0,0
6,194349,618,618,NEW_ORDER,0,0,0
6,194349,0,0,DELIVERY,0,0,0
6,194350,459,459,NEW_ORDER,1,0,0
6,194379,852,852,NEW_ORDER,0,0,0
6,194386,56,56,PAYMENT,0,0,0
6,194419,322,322,NEW_ORDER,0,0,0
6,194435,49,49,PAYMENT,0,0,0
6,194442,92,92,PAYMENT,0,0,0
6,194481,493,493,NEW_ORDER,0,0,0
6,194486,557,557,NEW_ORDER,0,0,0
6,194517,558,558,NEW_ORDER,0,0,0
6,194517,771,771,NEW_ORDER,0,0,0
6,194518,187,187,PAYMENT,0,0,0
6,194522,227,227,PAYMENT,0,0,0
6,194544,487,487,NEW_ORDER,0,0,0
6,194570,607,607,NEW_ORDER,0,0,0
6,194574,446,446,NEW_ORDER,0,0,0
6,194582,649,649,NEW_ORDER,0,0,0
6,194582,727,727,NEW_ORDER,0,0,0
6,194582,0,0,DELIVERY,0,0,0
6,194591,671,671,NEW_ORDER,0,0,0
6,194598,179,179,PAYMENT,0,0,0
6,194613,495,495,NEW_ORDER,0,0,0
6,194624,467,467,NEW_ORDER,0,0,0
6,194637,691,691,ORDER_STATUS,0,0,0
6,194646,625,625,PAYMENT,0,0,0
6,194647,527,527,NEW_ORDER,0,0,0
6,194649,214,214,PAYMENT,0,0,0
6,194651,76,76,PAYMENT,0,0,0
6,194653,690,690,ORDER_STATUS,0,0,0
6,194690,635,635,NEW_ORDER,0,0,0
6,194702,540,540,NEW_ORDER,0,0,0
6,194710,590,590,NEW_ORDER,0,0,0
6,194719,813,813,PAYMENT,0,0,0
6,194724,111,111,PAYMENT,0,0,0
6,194745,494,494,NEW_ORDER,0,0,0
6,194745,723,723,NEW_ORDER,0,0,0
6,194755,269,269,NEW_ORDER,0,0,0
6,194759,732,732,NEW_ORDER,0,0,0
6,194759,854,854,NEW_ORDER,0,0,0
6,194763,2733,2733,DELIVERY_BG,0,0,0
6,194766,184,184,PAYMENT,0,0,0
6,194780,90,90,PAYMENT,0,0,0
6,194806,427,427,PAYMENT,0,0,0
6,194812,67,67,PAYMENT,0,0,0
6,194827,305,305,ORDER_STATUS,0,0,0
6,194831,1962,1962,STOCK_LEVEL,0,0,0
6,194834,188,188,ORDER_STATUS,0,0,0
6,194851,1510,1510,STOCK_LEVEL,0,0,0
6,194853,206,206,ORDER_STATUS,0,0,0
6,194859,104,104,ORDER_STATUS,0,0,0
6,194865,832,832,STOCK_LEVEL,0,0,0
6,194865,34,34,ORDER_STATUS,0,0,0
6,194885,2743,2743,STOCK_LEVEL,0,0,0
6,194889,165,165,STOCK_LEVEL,0,0,0
6,194889,0,0,DELIVERY,0,0,0
6,194890,1260,1260,STOCK_LEVEL,0,0,0
6,194891,64,64,PAYMENT,0,0,0
6,194891,409,409,NEW_ORDER,0,0,0
6,194892,268,268,NEW_ORDER,0,0,0
6,194894,245,245,PAYMENT,0,0,0
6,194895,453,453,NEW_ORDER,0,0,0
6,194895,10,10,PAYMENT,0,0,0
6,194903,1012,1012,NEW_ORDER,0,0,0
6,194903,50,50,PAYMENT,0,0,0
6,194911,274,274,NEW_ORDER,0,0,0
6,194965,624,624,STOCK_LEVEL,0,0,0
6,194979,234,234,NEW_ORDER,0,0,0
6,194979,269,269,NEW_ORDER,0,0,0
6,194979,0,0,DELIVERY,0,0,0
6,194979,216,216,NEW_ORDER,0,0,0
6,194980,327,327,NEW_ORDER,0,0,0
6,195054,1519,1519,STOCK_LEVEL,0,0,0
6,195055,1116,1116,STOCK_LEVEL,0,0,0
6,195060,166,166,PAYMENT,0,0,0
6,195060,195,195,PAYMENT,0,0,0
6,195061,358,358,PAYMENT,0,0,0
6,195061,202,202,PAYMENT,0,0,0
6,195064,298,298,NEW_ORDER,0,0,0
6,195064,546,546,NEW_ORDER,0,0,0
6,195070,178,178,PAYMENT,0,0,0
6,195074,476,476,PAYMENT,0,0,0
6,195074,13,13,PAYMENT,0,0,0
6,195076,185,185,PAYMENT,0,0,0
6,195076,15,15,PAYMENT,0,0,0
6,195077,186,186,NEW_ORDER,0,0,0
6,195091,188,188,ORDER_STATUS,0,0,0
6,195092,18,18,PAYMENT,0,0,0
6,195094,243,243,NEW_ORDER,0,0,0
6,195094,260,260,NEW_ORDER,0,0,0
6,195097,193,193,ORDER_STATUS,0,0,0
6,195097,0,0,DELIVERY,0,0,0
6,195111,41,41,PAYMENT,0,0,0
6,195113,354,354,NEW_ORDER,0,0,0
6,195122,402,402,NEW_ORDER,0,0,0
6,195123,472,472,NEW_ORDER,0,0,0
6,195123,364,364,NEW_ORDER,0,0,0
6,195123,144,144,NEW_ORDER,0,0,0
6,195124,1419,1419,DELIVERY_BG,0,0,0
6,195124,30,30,PAYMENT,0,0,0
6,195124,60,60,ORDER_STATUS,0,0,0
6,195124,2261,2261,DELIVERY_BG,0,0,0
6,195129,53,53,PAYMENT,0,0,0
6,195132,895,895,NEW_ORDER,0,0,0
6,195133,1067,1067,NEW_ORDER,0,0,0
6,195133,353,353,NEW_ORDER,0,0,0
6,195133,542,542,NEW_ORDER,0,0,0
6,195135,884,884,NEW_ORDER,0,0,0
6,195136,619,619,NEW_ORDER,0,0,0
6,195148,283,283,NEW_ORDER,0,0,0
6,195148,604,604,PAYMENT,0,0,0
6,195148,0,0,DELIVERY,0,0,0
6,195149,238,238,NEW_ORDER,0,0,0
6,195169,93,93,PAYMENT,0,0,0
6,195169,0,0,DELIVERY,0,0,0
6,195170,364,364,NEW_ORDER,0,0,0
6,195179,609,609,NEW_ORDER,0,0,0
6,195183,109,109,NEW_ORDER,0,0,0
6,195208,75,75,PAYMENT,0,0,0
6,195225,708,708,NEW_ORDER,0,0,0
6,195231,118,118,PAYMENT,0,0,0
6,195237,113,113,PAYMENT,0,0,0
6,195239,175,175,NEW_ORDER,0,0,0
6,195244,112,112,PAYMENT,0,0,0
6,195245,280,280,PAYMENT,0,0,0
6,195248,115,115,PAYMENT,0,0,0
6,195248,0,0,DELIVERY,0,0,0
6,195286,1352,1352,NEW_ORDER,0,0,0
6,195303,180,180,PAYMENT,0,0,0
6,195308,71,71,PAYMENT,0,0,0
6,195321,261,261,NEW_ORDER,0,0,0
6,195326,431,431,NEW_ORDER,0,0,0
6,195332,437,437,PAYMENT,0,0,0
6,195340,157,157,PAYMENT,0,0,0
6,195383,571,571,NEW_ORDER,0,0,0
6,195398,275,275,NEW_ORDER,0,0,0
6,195406,295,295,NEW_ORDER,0,0,0
6,195418,247,247,NEW_ORDER,0,0,0
6,195426,334,334,PAYMENT,0,0,0
6,195433,208,208,NEW_ORDER,0,0,0
6,195435,114,114,PAYMENT,0,0,0
6,195439,345,345,NEW_ORDER,0,0,0
6,195461,43,43,PAYMENT,0,0,0
6,195474,41,41,PAYMENT,0,0,0
6,195497,373,373,NEW_ORDER,0,0,0
6,195509,449,449,PAYMENT,0,0,0
6,195513,187,187,NEW_ORDER,0,0,0
6,195517,82,82,PAYMENT,0,0,0
6,195519,275,275,NEW_ORDER,0,0,0
6,195527,296,296,PAYMENT,0,0,0
6,195577,597,597,PAYMENT,0,0,0
6,195581,457,457,NEW_ORDER,0,0,0
6,195586,607,607,NEW_ORDER,0,0,0
6,195594,470,470,PAYMENT,0,0,0
6,195594,155,155,PAYMENT,0,0,0
6,195596,447,447,NEW_ORDER,0,0,0
6,195621,492,492,PAYMENT,0,0,0
6,195622,314,314,NEW_ORDER,0,0,0
6,195630,156,156,PAYMENT,0,0,0
6,195646,119,119,PAYMENT,0,0,0
6,195656,316,316,NEW_ORDER,0,0,0
6,195662,423,423,NEW_ORDER,0,0,0
6,195663,608,608,NEW_ORDER,0,0,0
6,195668,12,12,PAYMENT,0,0,0
6,195668,207,207,NEW_ORDER,0,0,0
6,195672,175,175,PAYMENT,0,0,0
6,195675,5244,5244,DELIVERY_BG,0,0,0
6,195680,59,59,PAYMENT,0,0,0
6,195680,281,281,NEW_ORDER,0,0,0
6,195684,4,4,PAYMENT,0,0,0
6,195692,559,559,PAYMENT,0,0,0
6,195709,423,423,ORDER_STATUS,0,0,0
6,195712,329,329,NEW_ORDER,0,0,0
6,195713,410,410,NEW_ORDER,0,0,0
6,195716,139,139,PAYMENT,0,0,0
6,195721,542,542,NEW_ORDER,0,0,0
6,195721,59,59,PAYMENT,0,0,0
6,195726,5,5,PAYMENT,0,0,0
6,195735,139,139,PAYMENT,0,0,0
6,195751,157,157,NEW_ORDER,0,0,0
6,195751,861,861,NEW_ORDER,0,0,0
6,195763,686,686,PAYMENT,0,0,0
6,195766,5741,5741,DELIVERY_BG,0,0,0
6,195781,200,200,PAYMENT,0,0,0
6,195797,113,113,PAYMENT,0,0,0
6,195801,665,665,PAYMENT,0,0,0
6,195860,712,712,ORDER_STATUS,0,0,0
6,195871,354,354,NEW_ORDER,0,0,0
6,195906,392,392,NEW_ORDER,0,0,0
6,195917,208,208,PAYMENT,0,0,0
6,195921,799,799,NEW_ORDER,0,0,0
6,195922,786,786,PAYMENT,0,0,0
6,195923,197,197,PAYMENT,0,0,0
6,195950,238,238,NEW_ORDER,0,0,0
6,195951,305,305,PAYMENT,0,0,0
6,195961,298,298,NEW_ORDER,0,0,0
6,195961,44,44,PAYMENT,0,0,0
6,195961,375,375,PAYMENT,0,0,0
6,195973,260,260,NEW_ORDER,0,0,0
6,195981,555,555,NEW_ORDER,0,0,0
6,195983,9,9,PAYMENT,0,0,0
6,196001,946,946,ORDER_STATUS,0,0,0
6,196006,290,290,PAYMENT,0,0,0
6,196026,507,507,NEW_ORDER,0,0,0
6,196041,796,796,PAYMENT,0,0,0
6,196041,181,181,NEW_ORDER,0,0,0
6,196047,715,715,NEW_ORDER,0,0,0
6,196049,958,958,NEW_ORDER,0,0,0
6,196052,928,928,NEW_ORDER,0,0,0
6,196056,73,73,PAYMENT,0,0,0
6,196061,431,431,PAYMENT,0,0,0
6,196078,277,277,NEW_ORDER,0,0,0
6,196082,41,41,PAYMENT,0,0,0
6,196089,138,138,PAYMENT,0,0,0
6,196101,365,365,PAYMENT,0,0,0
6,196108,1759,1759,DELIVERY_BG,0,0,0
6,196146,240,240,PAYMENT,0,0,0
6,196173,124,124,PAYMENT,0,0,0
6,196241,573,573,NEW_ORDER,0,0,0
6,196242,491,491,NEW_ORDER,0,0,0
6,196242,567,567,NEW_ORDER,0,0,0
6,196242,550,550,PAYMENT,0,0,0
6,196260,339,339,NEW_ORDER,0,0,0
6,196281,320,320,PAYMENT,0,0,0
6,196285,196,196,PAYMENT,0,0,0
6,196309,903,903,NEW_ORDER,0,0,0
6,196314,262,262,NEW_ORDER,0,0,0
6,196327,705,705,PAYMENT,0,0,0
6,196335,464,464,NEW_ORDER,0,0,0
6,196335,741,741,PAYMENT,0,0,0
6,196339,1757,1757,DELIVERY_BG,0,0,0
6,196352,111,111,PAYMENT,0,0,0
6,196366,39,39,PAYMENT,0,0,0
6,196380,614,614,NEW_ORDER,0,0,0
6,196397,155,155,PAYMENT,0,0,0
6,196408,687,687,PAYMENT,0,0,0
6,196426,503,503,NEW_ORDER,0,0,0
6,196436,1547,1547,DELIVERY_BG,0,0,0
6,196439,179,179,PAYMENT,0,0,0
6,196447,684,684,NEW_ORDER,0,0,0
6,196453,492,492,PAYMENT,0,0,0
6,196466,685,685,NEW_ORDER,0,0,0
6,196471,410,410,PAYMENT,0,0,0
6,196474,38,38,PAYMENT,0,0,0
6,196475,329,329,PAYMENT,0,0,0
6,196487,405,405,PAYMENT,0,0,0
6,196487,386,386,NEW_ORDER,0,0,0
6,196502,705,705,NEW_ORDER,0,0,0
6,196505,499,499,NEW_ORDER,0,0,0
6,196507,460,460,PAYMENT,0,0,0
6,196509,35,35,PAYMENT,0,0,0
6,196520,769,769,ORDER_STATUS,0,0,0
6,196531,289,289,NEW_ORDER,0,0,0
6,196543,38,38,PAYMENT,0,0,0
6,196560,180,180,PAYMENT,0,0,0
6,196659,633,633,NEW_ORDER,0,0,0
6,196675,995,995,ORDER_STATUS,0,0,0
6,196688,632,632,NEW_ORDER,0,0,0
6,196690,729,729,NEW_ORDER,0,0,0
6,196691,406,406,NEW_ORDER,0,0,0
6,196728,419,419,PAYMENT,0,0,0
6,196729,394,394,PAYMENT,0,0,0
6,196732,397,397,PAYMENT,0,0,0
6,196741,254,254,PAYMENT,0,0,0
6,196745,214,214,PAYMENT,0,0,0
6,196746,744,744,PAYMENT,0,0,0
6,196780,499,499,NEW_ORDER,0,0,0
6,196793,48,48,PAYMENT,0,0,0
6,196793,454,454,PAYMENT,0,0,0
6,196799,328,328,PAYMENT,0,0,0
6,196799,324,324,PAYMENT,0,0,0
6,196806,825,825,NEW_ORDER,0,0,0
6,196806,319,319,NEW_ORDER,0,0,0
6,196902,382,382,NEW_ORDER,0,0,0
6,196905,112,112,PAYMENT,0,0,0
6,196906,107,107,PAYMENT,0,0,0
6,196911,961,961,NEW_ORDER,0,0,0
6,196915,13,13,PAYMENT,0,0,0
6,196917,464,464,NEW_ORDER,0,0,0
6,196922,749,749,NEW_ORDER,0,0,0
6,196928,562,562,NEW_ORDER,0,0,0
6,196939,530,530,NEW_ORDER,0,0,0
6,196942,628,628,NEW_ORDER,0,0,0
6,196954,452,452,PAYMENT,0,0,0
6,196977,417,417,NEW_ORDER,0,0,0
6,196981,76,76,PAYMENT,0,0,0
6,196999,891,891,NEW_ORDER,0,0,0
6,196999,82,82,PAYMENT,0,0,0
6,197004,926,926,NEW_ORDER,0,0,0
6,197014,323,323,PAYMENT,0,0,0
6,197024,515,515,NEW_ORDER,0,0,0
6,197025,297,297,PAYMENT,0,0,0
6,197030,115,115,PAYMENT,0,0,0
6,197043,355,355,PAYMENT,0,0,0
6,197052,38,38,PAYMENT,0,0,0
6,197098,1429,1429,STOCK_LEVEL,0,0,0
6,197098,0,0,DELIVERY,0,0,0
6,197103,1895,1895,STOCK_LEVEL,0,0,0
6,197132,706,706,STOCK_LEVEL,0,0,0
6,197151,371,371,NEW_ORDER,0,0,0
6,197151,492,492,PAYMENT,0,0,0
6,197151,799,799,PAYMENT,0,0,0
6,197152,224,224,NEW_ORDER,0,0,0
6,197152,713,713,NEW_ORDER,0,0,0
6,197152,198,198,NEW_ORDER,0,0,0
6,197152,153,153,NEW_ORDER,0,0,0
6,197152,910,910,NEW_ORDER,0,0,0
6,197152,609,609,NEW_ORDER,0,0,0
6,197154,129,129,NEW_ORDER,0,0,0
6,197157,2178,2178,DELIVERY_BG,0,0,0
6,197158,1649,1649,STOCK_LEVEL,0,0,0
6,197159,135,135,NEW_ORDER,0,0,0
6,197162,356,356,PAYMENT,0,0,0
6,197162,2014,2014,DELIVERY_BG,0,0,0
6,197167,438,438,NEW_ORDER,0,0,0
6,197167,361,361,NEW_ORDER,0,0,0
6,197169,192,192,NEW_ORDER,0,0,0
6,197183,31,31,PAYMENT,0,0,0
6,197188,1266,1266,STOCK_LEVEL,0,0,0
